white thing is next to the computer	['computer', 'white']	X	['is watching the', 'next the', 'is off the', 'is behind the', 'is in the', 'is talking on the', 'is at the', 'is on the', 'that is on the', 'is sitting on the']		what color is the computer screen
white thing is next to the computer	['computer', 'next']	X	['the', 'next the', 'in the', 'for the', 'over the', 'on the', 'at the', 'around the', 'watching the', 'down the']		what color is the computer screen
a white thing is on the desk	['thing', 'desk']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is lying on the', 'is on', 'remains on the', 'is skateboarding on the', 'on the', 'are on the']		what color is the desk
a white thing is on the desk	['desk', 'white']	X	['is on the', 'is talking on the', 'that is on the', 'is sitting on the', 'is lying on the', 'is skateboarding on the', 'is not on', 'that is located on the', 'is off the', 'is on']		what color is the desk
the keyboard is white and grey	['keyboard', 'white']	color	['is', 'is wearing', 'that is', 'is an', 'is for', 'is beside', 'is by', 'is inside', 'is around', 'is in']		what color is the keyboard
the monitor is white	['monitor', 'white']	color	['is', 'is for', 'that is', 'is wearing', 'is in', 'is on', 'is an', 'is around', 'is above', 'is standing']		what color is the monitor screen
the mouse is cream	['mouse', 'cream']	color	['is', 'is for', 'that is', 'is in', 'is an', 'is by', 'is bathing', 'is above', 'is using', 'is eating']		what color is the mouse
mouse pad is black and silver	['mouse', 'black']	color	['is', 'pad', 'is inside', 'is using', 'is atop', 'is beside', 'is for', 'appears', 'is turning', 'is parked']		what color is the mouse pad
mouse pad is black and silver	['mouse', 'silver']	color	['is', 'black', 'are black', 'black for', 'appears black in', 'pad', 'black right', 'makes white', 'has black', 'pants are black']		what color is the mouse pad
mouse pad is black and silver	['pad', 'black']	color	['is', 'is for', 'is wearing', 'is in', 'that is', 'is inside', 'is an', 'is above', 'is around', 'is turning']		what color is the mouse pad
mouse pad is black and silver	['pad', 'silver']	color	['are black', 'is', 'black', 'has black', 'black for', 'appears black in', 'shows black', 'is wearing', 'makes white', 'are white']		what color is the mouse pad
the wall is white	['wall', 'white']	color	['is', 'is inside', 'is beside', 'is standing', 'is wearing', 'that is', 'is for', 'is behind', 'is above', 'is by']		what color is the wall
a white thing is on the desk	['thing', 'desk']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is lying on the', 'is on', 'remains on the', 'is skateboarding on the', 'on the', 'are on the']		what condiment packet is on the desk
a white thing is on the desk	['desk', 'white']	X	['is on the', 'is talking on the', 'that is on the', 'is sitting on the', 'is lying on the', 'is skateboarding on the', 'is not on', 'that is located on the', 'is off the', 'is on']		what condiment packet is on the desk
there is a computer in the photo	['computer', 'photo']	in the	['in the', 'sitting in the', 'in the middle', 'is in the', 'displayed in the', 'standing in the', 'sits in the', 'running in the', 'walking in the', 'are in the']		what is in front of the computer
white thing is next to the computer	['thing', 'next']	X	['is', 'is for', 'that is', 'is in', 'is facing', 'is at', 'is around', 'is over', 'is trying', 'is watching']		what is next to the computer
white thing is next to the computer	['thing', 'computer']	next to	['next the', 'is in the', 'is at the', 'is on the', 'is watching the', 'is off the', 'is behind the', 'is under the', 'that is on the', 'is with the']		what is next to the computer
white thing is next to the computer	['computer', 'white']	X	['is watching the', 'next the', 'is off the', 'is behind the', 'is in the', 'is talking on the', 'is at the', 'is on the', 'that is on the', 'is sitting on the']		what is next to the computer
white thing is next to the computer	['computer', 'next']	X	['the', 'next the', 'in the', 'for the', 'over the', 'on the', 'at the', 'around the', 'watching the', 'down the']		what is next to the computer
white thing is next to the computer	['thing', 'next']	X	['is', 'is for', 'that is', 'is in', 'is facing', 'is at', 'is around', 'is over', 'is trying', 'is watching']		what is next to the paper
white thing is next to the computer	['computer', 'next']	X	['the', 'next the', 'in the', 'for the', 'over the', 'on the', 'at the', 'around the', 'watching the', 'down the']		what is next to the paper
red thing is on the computer	['thing', 'computer']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is lying on the', 'is on', 'is skateboarding on the', 'remains on the', 'on the', 'that is located on the']		what is on the wall behind computer
red thing is on the computer	['computer', 'red']	X	['is on the', 'is talking on the', 'that is on the', 'is sitting on the', 'is lying on the', 'that is located on the', 'is skateboarding on the', 'is not on', 'is off the', 'is on']		what is on the wall behind computer
loose papers spread on desk	['papers', 'desk']	spread on	['spread on', 'spreading on', 'spread out on', 'are spread on', 'spread', 'on', 'scattered on', 'spread through', 'spilling on', 'spread out']		what is spread on the desk
loose papers spread on desk	['desk', 'loose']	X	['spread on', 'spreading on', 'spread out on', 'on paper', 'paper on', 'are spread on', 'on', 'printed on', 'letters on', 'print on']		what is spread on the desk
mouse pad is on the desk	['mouse', 'desk']	X	['is on the', 'is sitting on the', 'is on', 'that is on the', 'is off the', 'is lying on the', 'on the', 'is talking on the', 'is skateboarding on the', 'remains on the']		what is the mouse sitting on
red thing is on the computer	['thing', 'computer']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is lying on the', 'is on', 'is skateboarding on the', 'remains on the', 'on the', 'that is located on the']		what is the status of the computer
red thing is on the computer	['computer', 'red']	X	['is on the', 'is talking on the', 'that is on the', 'is sitting on the', 'is lying on the', 'that is located on the', 'is skateboarding on the', 'is not on', 'is off the', 'is on']		what is the status of the computer
the monitor,keyboard and mouse are white	['monitor', 'white']	color	['mouse', 'keyboard', 'knobs are', 'buttons are white', 'paws are', 'on mouse', 'laptops are', 'computer keyboard on', 'dials are', 'are']		what sits right under the monitor
crossword puzzle in the newspaper	['crossword', 'newspaper']	in the	['in the', 'is in the', 'the', 'in the uneven', 'sitting in the', 'in the middle', 'are in the', 'sits in the', 'in', 'jumping in the']		when was the crossword puzzle done
crossword puzzle in the newspaper	['puzzle', 'newspaper']	in the	['in the', 'is in the', 'in the middle', 'sitting in the', 'are in the', 'running in the', 'standing in the', 'jumping in the', 'sits in the', 'displayed in the']		when was the crossword puzzle done
there is a computer in the photo	['computer', 'photo']	in the	['in the', 'sitting in the', 'in the middle', 'is in the', 'displayed in the', 'standing in the', 'sits in the', 'running in the', 'walking in the', 'are in the']		when was this photo taken
papers are on the desk	['papers', 'desk']	on the	['are on the', 'that are on the', 'are lined on the', 'are on', 'on are', 'are the', 'is on the', 'are on in', 'that are on', 'on the']		where are the papers
there are several papers on the desk	['papers', 'desk']	on the	['on the', 'sitting on the', 'writing on the', 'on the side', 'standing on the', 'lying on the', 'getting on the', 'sits on the', 'is on the', 'stand on the']		where are the several papers in the picture
there are several papers on the desk	['desk', 'several']	X	['on the', 'writing on the', 'sitting on the', 'lying on the', 'parked on the', 'on the side', 'getting on the', 'noted on the', 'on paper', 'paper on']		where are the several papers in the picture
mouse is on the desk	['mouse', 'desk']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is lying on the', 'remains on the', 'is on', 'is skateboarding on the', 'are on the', 'on the']		where does the mouse cord connect
mouse pad is on the desk	['mouse', 'desk']	on the	['is on the', 'is sitting on the', 'is on', 'that is on the', 'is off the', 'is lying on the', 'on the', 'is talking on the', 'is skateboarding on the', 'remains on the']		where is the mouse pad
mouse pad is on the desk	['pad', 'desk']	on the	['is on the', 'that is on the', 'is sitting on the', 'is lying on the', 'is talking on the', 'remains on the', 'is on', 'is skateboarding on the', 'are on the', 'on the']		where is the mouse pad
a newspaper is on the desk	['newspaper', 'desk']	on the	['is on the', 'that is on the', 'is sitting on the', 'is lying on the', 'is talking on the', 'is on', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		where is the newspaper
a newspaper is on the desk	['newspaper', 'desk']	on the	['is on the', 'that is on the', 'is sitting on the', 'is lying on the', 'is talking on the', 'is on', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		where is the newspaper section
a gazette is on the desk	['gazette', 'desk']	on the	['is on the', 'that is on the', 'is sitting on the', 'is lying on the', 'is talking on the', 'is on', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		where is the piece of gazette
picture was taken indoors	['picture', 'indoors']	was taken	['was taken', 'picture was taken', 'was taken in', 'was taken during', 'was taken at', 'is taken', 'was taken behind', 'was taken on', 'was taken years', 'were taken']		where was the picture taken
there is a computer in the photo	['computer', 'photo']	in the	['in the', 'sitting in the', 'in the middle', 'is in the', 'displayed in the', 'standing in the', 'sits in the', 'running in the', 'walking in the', 'are in the']		where was this photo taken
there is a computer in the photo	['computer', 'photo']	in the	['in the', 'sitting in the', 'in the middle', 'is in the', 'displayed in the', 'standing in the', 'sits in the', 'running in the', 'walking in the', 'are in the']		why was this photo taken
the two boys have blue jackets	['boys', 'jackets']	wearing	['have blue', 'have red', 'trunks have blue', 'have white', 'have pink', 'have yellow', 'has blue', 'have black', 'have', 'blue']		how many people are wearing blue jackets
man is carrying a white plastic bag	['man', 'bag']	carrying	['is carrying', 'black plastic', 'carrying black', 'makes white', 'carrying pink', 'carrying large black', 'red plastic', 'are white', 'white plastic toilet', 'white']		what color is the bag
man is carrying a white plastic bag	['bag', 'white']	color	['plastic', 'bag plastic', 'black plastic', 'plastic yellow', 'white plastic toilet', 'red plastic', 'plastic containers', 'plastic toilet', 'empty plastic', 'inside plastic']		what color is the bag
a silver car is parked next to the sidewalk	['car', 'next']	X	['is parked', 'is parked at', 'are parked', 'is', 'parked', 'has parked', 'is beside', 'is inside', 'parked next', 'is near']		what color is the car parked closest to the people
